,datetime,Daily Precipitation (in),Daily Snow Depth (in),Daily Average Temperature (F),Daily Maximum Temperature (F),Daily Minimum Temperature (F),Daily Water Equivalent (in),station,Year,Month,Density (%),Density (kg/m3),Daily Precipitation (cm),Daily Snow Depth (cm),Daily Water Equivalent (cm),Daily Average Temp (C)
1938,2000-01-19,0.0,,28.22,32.36,23.9,10.7,Brackett,2000,1,,,0.0,,27.177999999999997,-2.1000000000000005
111,2000-01-19,0.0,,30.38,33.62,26.6,7.5,Sacajawea,2000,1,,,0.0,,19.05,-0.9000000000000006
112,2000-01-20,0.0,,35.96,39.38,33.44,7.5,Sacajawea,2000,1,,,0.0,,19.05,2.2000000000000006
1939,2000-01-20,0.1,,33.26,37.4,31.1,10.7,Brackett,2000,1,,,0.254,,27.177999999999997,0.6999999999999988
113,2000-01-21,0.0,,30.2,33.62,25.52,7.5,Sacajawea,2000,1,,,0.0,,19.05,-1.0000000000000004
1940,2000-01-21,0.0,,27.32,31.28,22.82,10.7,Brackett,2000,1,,,0.0,,27.177999999999997,-2.5999999999999996
1941,2000-01-22,0.1,,22.82,24.8,21.2,10.7,Brackett,2000,1,,,0.254,,27.177999999999997,-5.1
114,2000-01-22,0.0,,25.52,27.14,23.9,7.5,Sacajawea,2000,1,,,0.0,,19.05,-3.6000000000000005
1942,2000-01-23,0.0,,25.16,29.48,20.12,10.8,Brackett,2000,1,,,0.0,,27.432000000000002,-3.8000000000000003
115,2000-01-23,0.1,,27.68,32.54,23.72,7.5,Sacajawea,2000,1,,,0.254,,19.05,-2.4000000000000004
1943,2000-01-24,0.0,,27.14,31.1,22.28,10.8,Brackett,2000,1,,,0.0,,27.432000000000002,-2.6999999999999997
116,2000-01-24,0.0,,27.32,35.06,17.42,7.5,Sacajawea,2000,1,,,0.0,,19.05,-2.5999999999999996
117,2000-01-25,0.6,,28.04,35.24,17.6,7.5,Sacajawea,2000,1,,,1.524,,19.05,-2.2000000000000006
1944,2000-01-25,0.8,,29.66,33.98,25.16,10.8,Brackett,2000,1,,,2.032,,27.432000000000002,-1.2999999999999998
1945,2000-01-26,0.5,,24.44,31.46,16.34,11.6,Brackett,2000,1,,,1.27,,29.464,-4.199999999999999
118,2000-01-26,0.6,,26.6,32.54,19.04,8.1,Sacajawea,2000,1,,,1.524,,20.573999999999998,-2.999999999999999
119,2000-01-27,0.0,,20.3,25.16,17.6,8.6,Sacajawea,2000,1,,,0.0,,21.843999999999998,-6.5
1946,2000-01-27,0.1,,18.68,26.24,15.26,12.1,Brackett,2000,1,,,0.254,,30.733999999999998,-7.3999999999999995
1947,2000-01-28,0.0,,16.7,24.08,13.28,12.2,Brackett,2000,1,,,0.0,,30.988,-8.5
120,2000-01-28,0.1,,15.26,24.98,3.92,8.6,Sacajawea,2000,1,,,0.254,,21.843999999999998,-9.300000000000002
121,2000-01-29,0.0,,9.14,25.52,0.5,8.7,Sacajawea,2000,1,,,0.0,,22.098,-12.7
1948,2000-01-29,0.0,,19.76,28.04,13.28,12.2,Brackett,2000,1,,,0.0,,30.988,-6.799999999999999
122,2000-01-30,0.0,,14.54,33.62,6.08,8.7,Sacajawea,2000,1,,,0.0,,22.098,-9.700000000000001
1949,2000-01-30,0.0,,24.98,34.34,20.3,12.2,Brackett,2000,1,,,0.0,,30.988,-3.8999999999999995
1950,2000-01-31,0.0,,25.16,32.36,20.84,12.2,Brackett,2000,1,,,0.0,,30.988,-3.8000000000000003
123,2000-01-31,0.0,,20.3,32.72,8.06,8.7,Sacajawea,2000,1,,,0.0,,22.098,-6.5
1951,2000-02-01,0.0,,32.54,36.68,23.9,12.2,Brackett,2000,2,,,0.0,,30.988,0.29999999999999954
124,2000-02-01,0.0,,34.7,39.56,24.08,8.7,Sacajawea,2000,2,,,0.0,,22.098,1.5000000000000016
125,2000-02-02,0.1,,37.04,39.74,32.0,8.7,Sacajawea,2000,2,,,0.254,,22.098,2.7999999999999994
1952,2000-02-02,0.0,,34.52,37.22,30.74,12.2,Brackett,2000,2,,,0.0,,30.988,1.4000000000000017
1953,2000-02-03,0.0,,20.12,31.1,11.84,12.2,Brackett,2000,2,,,0.0,,30.988,-6.599999999999999
126,2000-02-03,0.0,,22.28,32.36,11.48,8.7,Sacajawea,2000,2,,,0.0,,22.098,-5.3999999999999995
1954,2000-02-04,0.1,,27.14,39.56,9.14,12.2,Brackett,2000,2,,,0.254,,30.988,-2.6999999999999997
127,2000-02-04,0.0,,21.74,36.68,4.64,8.7,Sacajawea,2000,2,,,0.0,,22.098,-5.700000000000001
1955,2000-02-05,0.2,,31.1,35.6,27.68,12.2,Brackett,2000,2,,,0.508,,30.988,-0.4999999999999992
128,2000-02-05,0.1,,33.44,39.02,28.76,8.7,Sacajawea,2000,2,,,0.254,,22.098,0.7999999999999987
1956,2000-02-06,0.0,,33.44,38.3,30.56,12.3,Brackett,2000,2,,,0.0,,31.242,0.7999999999999987
129,2000-02-06,0.0,,35.6,41.0,32.36,8.8,Sacajawea,2000,2,,,0.0,,22.352000000000004,2.000000000000001
1957,2000-02-07,0.0,,37.94,43.7,32.18,12.3,Brackett,2000,2,,,0.0,,31.242,3.299999999999999
130,2000-02-07,0.0,,40.64,47.48,34.34,8.8,Sacajawea,2000,2,,,0.0,,22.352000000000004,4.800000000000001
131,2000-02-08,0.0,,42.8,46.4,40.46,8.8,Sacajawea,2000,2,,,0.0,,22.352000000000004,5.999999999999998
1958,2000-02-08,0.0,,39.56,44.24,36.32,12.3,Brackett,2000,2,,,0.0,,31.242,4.200000000000001
1959,2000-02-09,0.2,,32.9,42.98,23.72,12.3,Brackett,2000,2,,,0.508,,31.242,0.4999999999999992
132,2000-02-09,0.1,,35.24,41.54,23.72,8.8,Sacajawea,2000,2,,,0.254,,22.352000000000004,1.8000000000000012
133,2000-02-10,0.0,,22.46,34.34,9.32,8.9,Sacajawea,2000,2,,,0.0,,22.606,-5.3
1960,2000-02-10,0.1,,21.02,30.02,7.52,12.5,Brackett,2000,2,,,0.254,,31.75,-6.1000000000000005
134,2000-02-11,0.2,,20.12,32.54,5.18,8.9,Sacajawea,2000,2,,,0.508,,22.606,-6.599999999999999
1961,2000-02-11,0.1,,23.9,32.0,6.98,12.6,Brackett,2000,2,,,0.254,,32.004,-4.500000000000001
1962,2000-02-12,0.1,,19.22,25.52,13.1,12.7,Brackett,2000,2,,,0.254,,32.257999999999996,-7.1000000000000005
135,2000-02-12,0.1,,18.14,27.32,11.12,9.1,Sacajawea,2000,2,,,0.254,,23.114,-7.699999999999999
1963,2000-02-13,0.2,,24.44,26.6,17.96,12.8,Brackett,2000,2,,,0.508,,32.512,-4.199999999999999
136,2000-02-13,0.2,,24.08,28.76,11.48,9.2,Sacajawea,2000,2,,,0.508,,23.368,-4.400000000000001
137,2000-02-14,0.4,,30.02,36.68,23.18,9.4,Sacajawea,2000,2,,,1.016,,23.876,-1.1000000000000003
1964,2000-02-14,0.6,,29.84,35.42,24.44,13.0,Brackett,2000,2,,,1.524,,33.02,-1.2000000000000002
1965,2000-02-15,0.5,,24.98,29.48,22.46,13.5,Brackett,2000,2,,,1.27,,34.29,-3.8999999999999995
138,2000-02-15,0.4,,27.5,32.36,24.44,9.7,Sacajawea,2000,2,,,1.016,,24.637999999999998,-2.5
139,2000-02-16,0.1,,23.72,34.52,10.58,10.1,Sacajawea,2000,2,,,0.254,,25.654,-4.6000000000000005
1966,2000-02-16,0.1,,23.54,29.3,18.32,14.0,Brackett,2000,2,,,0.254,,35.56,-4.7
140,2000-02-17,0.0,,15.44,32.54,6.62,10.1,Sacajawea,2000,2,,,0.0,,25.654,-9.200000000000001
1967,2000-02-17,0.0,,20.84,30.74,15.26,14.1,Brackett,2000,2,,,0.0,,35.814,-6.199999999999999
1968,2000-02-18,0.0,,20.3,26.42,11.84,14.1,Brackett,2000,2,,,0.0,,35.814,-6.5
141,2000-02-18,0.0,,20.48,28.58,6.8,10.1,Sacajawea,2000,2,,,0.0,,25.654,-6.3999999999999995
142,2000-02-19,0.0,,29.48,36.86,22.46,10.1,Sacajawea,2000,2,,,0.0,,25.654,-1.3999999999999997
1969,2000-02-19,0.0,,27.32,33.08,19.4,14.1,Brackett,2000,2,,,0.0,,35.814,-2.5999999999999996
143,2000-02-20,0.0,,34.88,48.38,18.68,10.1,Sacajawea,2000,2,,,0.0,,25.654,1.6000000000000014
1970,2000-02-20,0.0,,37.94,45.5,30.74,14.1,Brackett,2000,2,,,0.0,,35.814,3.299999999999999
144,2000-02-21,0.0,,40.64,47.48,34.52,10.1,Sacajawea,2000,2,,,0.0,,25.654,4.800000000000001
1971,2000-02-21,0.0,,37.76,44.78,34.16,14.0,Brackett,2000,2,,,0.0,,35.56,3.199999999999999
1972,2000-02-22,0.0,,36.32,44.78,28.4,14.0,Brackett,2000,2,,,0.0,,35.56,2.4000000000000004
145,2000-02-22,0.0,,35.96,49.28,25.7,10.1,Sacajawea,2000,2,,,0.0,,25.654,2.2000000000000006
1973,2000-02-23,0.0,,33.8,43.7,27.68,14.0,Brackett,2000,2,,,0.0,,35.56,0.9999999999999984
146,2000-02-23,0.0,,33.08,44.78,23.9,10.1,Sacajawea,2000,2,,,0.0,,25.654,0.5999999999999991
1974,2000-02-24,0.2,,30.56,41.0,23.0,14.0,Brackett,2000,2,,,0.508,,35.56,-0.8000000000000007
147,2000-02-24,0.2,,31.82,41.0,25.7,10.1,Sacajawea,2000,2,,,0.508,,25.654,-0.09999999999999984
148,2000-02-25,0.2,,23.72,27.32,20.12,10.3,Sacajawea,2000,2,,,0.508,,26.162000000000003,-4.6000000000000005
1975,2000-02-25,0.3,,21.74,27.68,17.96,14.2,Brackett,2000,2,,,0.762,,36.068,-5.700000000000001
149,2000-02-26,0.0,,28.04,35.42,19.76,10.5,Sacajawea,2000,2,,,0.0,,26.67,-2.2000000000000006
1976,2000-02-26,0.0,,25.52,34.52,18.68,14.5,Brackett,2000,2,,,0.0,,36.83,-3.6000000000000005
1977,2000-02-27,0.2,,35.42,44.24,27.86,14.5,Brackett,2000,2,,,0.508,,36.83,1.900000000000001
150,2000-02-27,0.1,,37.58,47.3,27.14,10.5,Sacajawea,2000,2,,,0.254,,26.67,3.099999999999999
151,2000-02-28,0.2,,34.7,40.28,32.36,10.6,Sacajawea,2000,2,,,0.508,,26.924,1.5000000000000016
1978,2000-02-28,0.2,,31.82,34.52,29.48,14.6,Brackett,2000,2,,,0.508,,37.083999999999996,-0.09999999999999984
152,2000-02-29,0.1,,32.9,43.16,24.62,10.7,Sacajawea,2000,2,,,0.254,,27.177999999999997,0.4999999999999992
1979,2000-02-29,0.1,,32.18,40.46,28.76,14.8,Brackett,2000,2,,,0.254,,37.592000000000006,0.09999999999999984
1980,2000-03-01,0.0,,32.0,41.0,27.5,14.9,Brackett,2000,3,,,0.0,,37.846000000000004,0.0
153,2000-03-01,0.0,,33.08,43.34,26.42,10.8,Sacajawea,2000,3,,,0.0,,27.432000000000002,0.5999999999999991
154,2000-03-02,0.0,,36.5,44.78,28.76,10.8,Sacajawea,2000,3,,,0.0,,27.432000000000002,2.5
1981,2000-03-02,0.0,,34.7,42.62,26.42,14.9,Brackett,2000,3,,,0.0,,37.846000000000004,1.5000000000000016
155,2000-03-03,0.0,,39.02,48.2,27.86,10.8,Sacajawea,2000,3,,,0.0,,27.432000000000002,3.9000000000000017
1982,2000-03-03,0.1,,38.84,45.68,29.48,14.9,Brackett,2000,3,,,0.254,,37.846000000000004,3.800000000000002
156,2000-03-04,0.0,,43.34,54.5,33.44,10.8,Sacajawea,2000,3,,,0.0,,27.432000000000002,6.300000000000002
1983,2000-03-04,0.0,,42.8,52.52,35.6,14.9,Brackett,2000,3,,,0.0,,37.846000000000004,5.999999999999998
157,2000-03-05,0.0,,39.92,52.34,29.12,10.7,Sacajawea,2000,3,,,0.0,,27.177999999999997,4.400000000000001
1984,2000-03-05,0.0,,40.64,51.08,31.46,14.9,Brackett,2000,3,,,0.0,,37.846000000000004,4.800000000000001
1985,2000-03-06,0.0,,35.6,46.04,27.32,14.9,Brackett,2000,3,,,0.0,,37.846000000000004,2.000000000000001
158,2000-03-06,0.0,,35.78,47.84,27.86,10.7,Sacajawea,2000,3,,,0.0,,27.177999999999997,2.1000000000000005
1986,2000-03-07,0.4,,32.54,40.28,24.26,14.9,Brackett,2000,3,,,1.016,,37.846000000000004,0.29999999999999954
159,2000-03-07,0.4,,33.98,42.8,26.24,10.7,Sacajawea,2000,3,,,1.016,,27.177999999999997,1.0999999999999983
160,2000-03-08,0.3,,22.82,30.2,17.06,11.1,Sacajawea,2000,3,,,0.762,,28.194,-5.1
1987,2000-03-08,0.5,,20.84,28.58,14.72,15.3,Brackett,2000,3,,,1.27,,38.862,-6.199999999999999
161,2000-03-09,0.0,,22.28,37.94,8.96,11.4,Sacajawea,2000,3,,,0.0,,28.956000000000003,-5.3999999999999995
1988,2000-03-09,0.0,,25.7,37.22,12.56,15.8,Brackett,2000,3,,,0.0,,40.132000000000005,-3.5000000000000004
1989,2000-03-10,0.1,,27.14,34.16,22.46,15.8,Brackett,2000,3,,,0.254,,40.132000000000005,-2.6999999999999997
162,2000-03-10,0.0,,28.22,38.3,17.06,11.4,Sacajawea,2000,3,,,0.0,,28.956000000000003,-2.1000000000000005
163,2000-03-11,0.7,,27.68,30.02,23.72,11.4,Sacajawea,2000,3,,,1.7779999999999998,,28.956000000000003,-2.4000000000000004
1990,2000-03-11,0.7,,25.52,28.94,22.1,15.8,Brackett,2000,3,,,1.7779999999999998,,40.132000000000005,-3.6000000000000005
164,2000-03-12,0.0,,26.42,32.18,20.84,12.1,Sacajawea,2000,3,,,0.0,,30.733999999999998,-3.099999999999999
1991,2000-03-12,0.1,,23.0,27.32,19.04,16.5,Brackett,2000,3,,,0.254,,41.910000000000004,-5.0
1992,2000-03-13,0.4,,26.42,31.28,23.54,16.6,Brackett,2000,3,,,1.016,,42.164,-3.099999999999999
165,2000-03-13,0.2,,27.86,33.8,17.6,12.1,Sacajawea,2000,3,,,0.508,,30.733999999999998,-2.3000000000000003
166,2000-03-14,0.1,,32.18,39.38,23.36,12.2,Sacajawea,2000,3,,,0.254,,30.988,0.09999999999999984
1993,2000-03-14,0.1,,29.48,35.96,22.1,17.0,Brackett,2000,3,,,0.254,,43.18,-1.3999999999999997
1994,2000-03-15,0.0,,24.44,32.36,18.68,17.0,Brackett,2000,3,,,0.0,,43.18,-4.199999999999999
167,2000-03-15,0.0,,25.52,35.96,15.44,12.2,Sacajawea,2000,3,,,0.0,,30.988,-3.6000000000000005
1995,2000-03-16,0.9,,30.56,43.7,20.3,17.0,Brackett,2000,3,,,2.286,,43.18,-0.8000000000000007
168,2000-03-16,0.8,,30.38,46.04,14.0,12.2,Sacajawea,2000,3,,,2.032,,30.988,-0.9000000000000006
169,2000-03-17,0.1,,26.96,32.18,23.36,13.0,Sacajawea,2000,3,,,0.254,,33.02,-2.7999999999999994
1996,2000-03-17,0.2,,24.8,29.12,20.84,17.9,Brackett,2000,3,,,0.508,,45.465999999999994,-4.0
170,2000-03-18,0.1,,31.28,38.12,23.0,13.1,Sacajawea,2000,3,,,0.254,,33.274,-0.39999999999999936
1997,2000-03-18,0.2,,28.94,34.88,20.48,18.0,Brackett,2000,3,,,0.508,,45.72,-1.6999999999999993
171,2000-03-19,0.3,,26.24,37.94,14.9,13.2,Sacajawea,2000,3,,,0.762,,33.528,-3.200000000000001
1998,2000-03-19,0.4,,24.08,35.06,16.16,18.2,Brackett,2000,3,,,1.016,,46.228,-4.400000000000001
172,2000-03-20,0.0,,19.22,32.72,9.14,13.5,Sacajawea,2000,3,,,0.0,,34.29,-7.1000000000000005
1999,2000-03-20,0.1,,20.3,28.4,15.98,18.4,Brackett,2000,3,,,0.254,,46.736,-6.5
2000,2000-03-21,0.0,,30.56,41.9,17.06,18.5,Brackett,2000,3,,,0.0,,46.99,-0.8000000000000007
173,2000-03-21,0.1,,30.38,41.18,12.02,13.5,Sacajawea,2000,3,,,0.254,,34.29,-0.9000000000000006
2001,2000-03-22,0.1,,41.18,52.16,30.2,18.5,Brackett,2000,3,,,0.254,,46.99,5.1
174,2000-03-22,0.0,,38.3,54.32,23.54,13.5,Sacajawea,2000,3,,,0.0,,34.29,3.4999999999999982
2002,2000-03-23,0.2,,33.44,48.38,19.4,18.6,Brackett,2000,3,,,0.508,,47.24400000000001,0.7999999999999987
175,2000-03-23,0.2,,32.72,47.12,22.1,13.5,Sacajawea,2000,3,,,0.508,,34.29,0.39999999999999936
2003,2000-03-24,0.0,,27.68,35.24,19.4,18.8,Brackett,2000,3,,,0.0,,47.752,-2.4000000000000004
176,2000-03-24,0.0,,30.2,37.76,21.02,13.6,Sacajawea,2000,3,,,0.0,,34.544,-1.0000000000000004
2004,2000-03-25,0.1,,38.84,47.12,30.38,18.8,Brackett,2000,3,,,0.254,,47.752,3.800000000000002
177,2000-03-25,0.0,,40.82,51.26,29.66,13.6,Sacajawea,2000,3,,,0.0,,34.544,4.9
178,2000-03-26,0.0,,39.74,46.94,32.54,13.6,Sacajawea,2000,3,,,0.0,,34.544,4.300000000000001
2005,2000-03-26,0.0,,37.22,43.52,30.02,18.8,Brackett,2000,3,,,0.0,,47.752,2.8999999999999995
2006,2000-03-27,0.1,,42.8,53.06,35.96,18.8,Brackett,2000,3,,,0.254,,47.752,5.999999999999998
179,2000-03-27,0.0,,43.52,54.86,36.68,13.5,Sacajawea,2000,3,,,0.0,,34.29,6.400000000000002
180,2000-03-28,0.7,,34.16,45.32,24.26,13.3,Sacajawea,2000,3,,,1.7779999999999998,,33.782000000000004,1.1999999999999982
2007,2000-03-28,0.7,,32.36,42.08,22.46,18.9,Brackett,2000,3,,,1.7779999999999998,,48.006,0.19999999999999968
181,2000-03-29,0.1,,26.06,30.2,22.46,13.7,Sacajawea,2000,3,,,0.254,,34.798,-3.3000000000000007
2008,2000-03-29,0.2,,23.9,27.86,20.66,19.5,Brackett,2000,3,,,0.508,,49.53,-4.500000000000001
182,2000-03-30,0.1,,29.3,36.68,20.84,13.8,Sacajawea,2000,3,,,0.254,,35.052,-1.4999999999999996
2009,2000-03-30,0.3,,27.86,37.04,21.56,19.7,Brackett,2000,3,,,0.762,,50.038,-2.3000000000000003
183,2000-03-31,0.1,,30.38,42.08,19.22,13.8,Sacajawea,2000,3,,,0.254,,35.052,-0.9000000000000006
2010,2000-03-31,0.2,,30.92,39.38,23.54,20.0,Brackett,2000,3,,,0.508,,50.8,-0.5999999999999991
184,2000-04-01,0.0,,34.88,40.1,23.36,13.9,Sacajawea,2000,4,,,0.0,,35.306000000000004,1.6000000000000014
2011,2000-04-01,0.1,,33.08,38.12,27.14,20.2,Brackett,2000,4,,,0.254,,51.308,0.5999999999999991
2012,2000-04-02,0.0,,21.92,30.38,15.08,20.3,Brackett,2000,4,,,0.0,,51.562000000000005,-5.599999999999999
185,2000-04-02,0.0,,24.08,33.26,10.76,13.9,Sacajawea,2000,4,,,0.0,,35.306000000000004,-4.400000000000001
2013,2000-04-03,0.0,,35.6,46.22,15.26,20.3,Brackett,2000,4,,,0.0,,51.562000000000005,2.000000000000001
186,2000-04-03,0.0,,36.14,48.02,10.76,13.9,Sacajawea,2000,4,,,0.0,,35.306000000000004,2.3000000000000003
2014,2000-04-04,0.0,,47.12,55.4,36.5,20.2,Brackett,2000,4,,,0.0,,51.308,8.399999999999999
187,2000-04-04,0.1,,49.64,57.2,39.56,13.6,Sacajawea,2000,4,,,0.254,,34.544,9.8
2015,2000-04-05,0.0,,35.24,43.34,27.5,19.8,Brackett,2000,4,,,0.0,,50.292,1.8000000000000012
188,2000-04-05,0.0,,37.4,44.96,30.38,13.0,Sacajawea,2000,4,,,0.0,,33.02,2.999999999999999
189,2000-04-06,0.3,,30.74,35.78,24.98,12.7,Sacajawea,2000,4,,,0.762,,32.257999999999996,-0.7000000000000008
2016,2000-04-06,0.5,,28.22,32.9,22.1,19.8,Brackett,2000,4,,,1.27,,50.292,-2.1000000000000005
2017,2000-04-07,0.0,,30.56,38.84,20.12,20.3,Brackett,2000,4,,,0.0,,51.562000000000005,-0.8000000000000007
190,2000-04-07,0.0,,32.9,41.36,21.92,13.0,Sacajawea,2000,4,,,0.0,,33.02,0.4999999999999992
191,2000-04-08,0.0,,41.9,54.68,31.64,12.8,Sacajawea,2000,4,,,0.0,,32.512,5.499999999999999
2018,2000-04-08,0.0,,42.62,51.98,34.88,20.3,Brackett,2000,4,,,0.0,,51.562000000000005,5.899999999999999
2019,2000-04-09,0.0,,42.08,53.06,31.28,20.2,Brackett,2000,4,,,0.0,,51.308,5.599999999999999
192,2000-04-09,0.0,,41.18,55.4,28.76,12.6,Sacajawea,2000,4,,,0.0,,32.004,5.1
2020,2000-04-10,0.0,,37.04,48.56,27.32,20.2,Brackett,2000,4,,,0.0,,51.308,2.7999999999999994
193,2000-04-10,0.0,,37.4,50.72,27.14,12.0,Sacajawea,2000,4,,,0.0,,30.48,2.999999999999999
194,2000-04-11,0.0,,43.16,55.22,27.14,11.8,Sacajawea,2000,4,,,0.0,,29.972,6.199999999999998
2021,2000-04-11,0.0,,44.24,50.9,34.16,20.2,Brackett,2000,4,,,0.0,,51.308,6.800000000000001
2022,2000-04-12,0.0,,46.94,50.9,43.34,19.7,Brackett,2000,4,,,0.0,,50.038,8.299999999999999
195,2000-04-12,0.0,,48.38,53.42,39.56,11.2,Sacajawea,2000,4,,,0.0,,28.447999999999997,9.100000000000001
2023,2000-04-13,0.6,,38.12,44.78,23.54,19.3,Brackett,2000,4,,,1.524,,49.022000000000006,3.3999999999999986
196,2000-04-13,0.6,,38.84,48.02,23.36,10.7,Sacajawea,2000,4,,,1.524,,27.177999999999997,3.800000000000002
197,2000-04-14,0.0,,23.72,30.02,17.96,10.5,Sacajawea,2000,4,,,0.0,,26.67,-4.6000000000000005
2024,2000-04-14,0.0,,25.52,32.54,18.5,19.4,Brackett,2000,4,,,0.0,,49.275999999999996,-3.6000000000000005
198,2000-04-15,0.0,,33.62,46.94,17.42,10.3,Sacajawea,2000,4,,,0.0,,26.162000000000003,0.8999999999999986
2025,2000-04-15,0.0,,35.96,47.3,28.22,19.3,Brackett,2000,4,,,0.0,,49.022000000000006,2.2000000000000006
199,2000-04-16,0.3,,41.18,51.98,29.3,10.0,Sacajawea,2000,4,,,0.762,,25.4,5.1
2026,2000-04-16,0.3,,40.82,51.26,32.36,18.9,Brackett,2000,4,,,0.762,,48.006,4.9
200,2000-04-17,0.2,,42.8,53.96,33.98,10.0,Sacajawea,2000,4,,,0.508,,25.4,5.999999999999998
2027,2000-04-17,0.1,,41.72,51.62,35.06,18.8,Brackett,2000,4,,,0.254,,47.752,5.3999999999999995
2028,2000-04-18,0.0,,35.24,41.0,32.54,18.3,Brackett,2000,4,,,0.0,,46.482,1.8000000000000012
201,2000-04-18,0.0,,35.42,38.84,32.9,9.1,Sacajawea,2000,4,,,0.0,,23.114,1.900000000000001
2029,2000-04-19,0.1,,41.9,55.76,30.38,18.0,Brackett,2000,4,,,0.254,,45.72,5.499999999999999
202,2000-04-19,0.1,,41.0,56.48,31.28,8.9,Sacajawea,2000,4,,,0.254,,22.606,5.0
2030,2000-04-20,0.0,,44.24,53.06,38.84,17.4,Brackett,2000,4,,,0.0,,44.196,6.800000000000001
203,2000-04-20,0.0,,45.32,55.22,35.42,8.4,Sacajawea,2000,4,,,0.0,,21.336000000000002,7.3999999999999995
204,2000-04-21,0.1,,46.04,60.26,34.34,7.6,Sacajawea,2000,4,,,0.254,,19.304,7.799999999999999
2031,2000-04-21,0.1,,46.58,57.02,39.2,16.8,Brackett,2000,4,,,0.254,,42.672000000000004,8.1
2032,2000-04-22,0.8,,45.68,57.92,34.34,16.1,Brackett,2000,4,,,2.032,,40.894000000000005,7.6000000000000005
205,2000-04-22,0.7,,44.96,58.64,35.06,6.6,Sacajawea,2000,4,,,1.7779999999999998,,16.764,7.200000000000001
2033,2000-04-23,0.0,,34.34,42.8,28.76,15.4,Brackett,2000,4,,,0.0,,39.116,1.3000000000000018
206,2000-04-23,0.0,,36.5,47.84,30.74,5.9,Sacajawea,2000,4,,,0.0,,14.986,2.5
2034,2000-04-24,0.1,,31.1,37.22,27.32,15.0,Brackett,2000,4,,,0.254,,38.1,-0.4999999999999992
207,2000-04-24,0.1,,32.54,41.72,26.42,5.0,Sacajawea,2000,4,,,0.254,,12.7,0.29999999999999954
208,2000-04-25,0.3,,36.32,48.2,27.32,4.7,Sacajawea,2000,4,,,0.762,,11.938,2.4000000000000004
2035,2000-04-25,0.4,,35.42,45.32,29.3,15.1,Brackett,2000,4,,,1.016,,38.354,1.900000000000001
209,2000-04-26,0.1,,36.14,48.56,29.84,4.5,Sacajawea,2000,4,,,0.254,,11.43,2.3000000000000003
2036,2000-04-26,0.2,,35.96,44.96,27.68,15.3,Brackett,2000,4,,,0.508,,38.862,2.2000000000000006
210,2000-04-27,0.1,,43.7,58.28,29.66,3.8,Sacajawea,2000,4,,,0.254,,9.652,6.500000000000002
2037,2000-04-27,0.1,,44.24,55.58,32.72,15.5,Brackett,2000,4,,,0.254,,39.37,6.800000000000001
211,2000-04-28,0.1,,44.6,64.58,32.54,2.8,Sacajawea,2000,4,,,0.254,,7.111999999999999,7.000000000000001
2038,2000-04-28,0.1,,45.32,61.88,31.28,14.9,Brackett,2000,4,,,0.254,,37.846000000000004,7.3999999999999995
212,2000-04-29,0.1,,33.8,44.06,27.68,1.7,Sacajawea,2000,4,,,0.254,,4.318,0.9999999999999984
2039,2000-04-29,0.1,,33.26,41.72,26.6,13.7,Brackett,2000,4,,,0.254,,34.798,0.6999999999999988
2040,2000-04-30,0.0,,44.96,55.4,30.38,13.6,Brackett,2000,4,,,0.0,,34.544,7.200000000000001
213,2000-04-30,0.0,,42.8,58.1,25.16,1.1,Sacajawea,2000,4,,,0.0,,2.7940000000000005,5.999999999999998
214,2000-05-01,0.0,,51.8,68.9,35.6,,Sacajawea,2000,5,,,0.0,,,10.999999999999998
2041,2000-05-01,0.0,,55.94,64.94,47.48,12.8,Brackett,2000,5,,,0.0,,32.512,13.299999999999999
2042,2000-05-02,0.0,,49.64,57.92,40.64,11.5,Brackett,2000,5,,,0.0,,29.21,9.8
215,2000-05-02,0.0,,48.38,61.52,37.58,,Sacajawea,2000,5,,,0.0,,,9.100000000000001
2043,2000-05-03,0.0,,51.26,60.98,39.38,10.8,Brackett,2000,5,,,0.0,,27.432000000000002,10.699999999999998
216,2000-05-03,0.0,,52.34,66.74,35.6,,Sacajawea,2000,5,,,0.0,,,11.300000000000002
217,2000-05-04,0.2,,44.96,56.84,35.96,,Sacajawea,2000,5,,,0.508,,,7.200000000000001
2044,2000-05-04,0.2,,43.16,52.88,37.58,9.5,Brackett,2000,5,,,0.508,,24.13,6.199999999999998
2045,2000-05-05,0.5,,37.22,43.16,34.52,8.9,Brackett,2000,5,,,1.27,,22.606,2.8999999999999995
218,2000-05-05,0.4,,38.66,44.78,35.24,,Sacajawea,2000,5,,,1.016,,,3.699999999999998
2046,2000-05-06,0.2,,35.42,38.66,33.08,9.1,Brackett,2000,5,,,0.508,,23.114,1.900000000000001
219,2000-05-06,0.2,,36.5,41.9,33.8,,Sacajawea,2000,5,,,0.508,,,2.5
2047,2000-05-07,0.4,,34.88,41.9,32.0,9.3,Brackett,2000,5,,,1.016,,23.622000000000003,1.6000000000000014
220,2000-05-07,0.3,,35.42,42.8,30.2,,Sacajawea,2000,5,,,0.762,,,1.900000000000001
2048,2000-05-08,0.0,,39.38,49.28,32.54,9.7,Brackett,2000,5,,,0.0,,24.637999999999998,4.100000000000001
221,2000-05-08,0.0,,39.2,49.46,29.48,,Sacajawea,2000,5,,,0.0,,,4.000000000000002
