datetime,Daily Precipitation (in),Daily Snow Depth (in),Daily Average Temperature (F),Daily Maximum Temperature (F),Daily Minimum Temperature (F),Daily Water Equivalent (in)
2003-05-13 00:00:00+00:00,0.1,56,40.46,46.94,33.08,25.6
2003-05-14 00:00:00+00:00,0,55,50.72,60.98,41.36,24.9
2003-05-15 00:00:00+00:00,0,52,50.54,65.48,41.72,24
2003-05-16 00:00:00+00:00,0,50,39.02,50.18,30.2,22.9
2003-05-17 00:00:00+00:00,0,49,36.14,48.38,28.4,21.8
2003-05-18 00:00:00+00:00,0.2,48,26.6,34.88,18.68,21.1
2003-05-19 00:00:00+00:00,0.5,48,28.58,40.82,18.86,21
2003-05-20 00:00:00+00:00,0,49,41.18,50.9,24.44,21.5
2003-05-21 00:00:00+00:00,0,47,41.9,49.46,36.5,21.1
2003-05-22 00:00:00+00:00,0,45,48.56,59,36.32,20.6
2003-05-23 00:00:00+00:00,0,41,52.88,64.76,42.44,18.9
2003-05-24 00:00:00+00:00,0,38,56.48,71.24,41.72,17
2003-05-25 00:00:00+00:00,0.5,34,57.92,73.94,43.7,15.3
2003-05-26 00:00:00+00:00,0,30,53.6,64.94,45.68,13.7
2003-05-27 00:00:00+00:00,0,27,53.78,62.96,46.04,11.6
2003-05-28 00:00:00+00:00,0,23,60.8,73.4,46.76,9.7
2003-05-29 00:00:00+00:00,0,18,62.42,73.04,54.14,7.7
2003-05-30 00:00:00+00:00,0.3,13,48.74,59.36,39.38,5.3
2003-05-31 00:00:00+00:00,0.5,10,48.56,57.2,39.92,4
2003-06-01 00:00:00+00:00,0,6,45.68,51.8,40.46,2.7
2003-06-02 00:00:00+00:00,0.1,2,43.52,50.72,37.94,1.2
2003-06-03 00:00:00+00:00,0.1,0,44.24,50.54,36.86,0
2003-06-04 00:00:00+00:00,0,0,43.16,47.84,38.84,0
2003-06-05 00:00:00+00:00,0,0,44.06,53.6,37.22,0
2003-06-06 00:00:00+00:00,0.5,0,37.58,48.56,33.44,0
2003-06-07 00:00:00+00:00,0,2,43.7,54.32,31.82,0.2
2003-06-08 00:00:00+00:00,0,0,54.32,64.76,43.16,0
2003-06-09 00:00:00+00:00,0.2,0,46.76,50.72,42.98,0
2003-06-10 00:00:00+00:00,0.6,0,48.74,57.92,40.46,0
2003-06-11 00:00:00+00:00,0,0,47.48,54.86,40.64,0
2003-06-12 00:00:00+00:00,0,0,52.34,62.78,41.36,0
2003-06-13 00:00:00+00:00,0.1,0,53.78,70.16,45.68,0
2003-06-14 00:00:00+00:00,0,0,56.3,68.54,46.4,0
2003-06-15 00:00:00+00:00,0,0,56.3,65.12,48.2,0
2003-06-16 00:00:00+00:00,0,0,56.84,67.64,47.48,0
2003-06-17 00:00:00+00:00,0,0,59.36,69.8,49.64,0
2003-06-18 00:00:00+00:00,0,0,61.16,72.86,49.46,0
2003-06-19 00:00:00+00:00,0,0,60.62,73.94,51.26,0
2003-06-20 00:00:00+00:00,0.6,0,50.36,67.28,39.2,0
2003-06-21 00:00:00+00:00,0.1,0,39.74,46.58,33.08,0
2003-06-22 00:00:00+00:00,0.3,0,36.14,43.88,33.26,0
2003-06-23 00:00:00+00:00,0.1,0,42.44,50.18,32.54,0
2003-06-24 00:00:00+00:00,0,0,37.22,41.36,33.98,0
2003-06-25 00:00:00+00:00,0.2,0,44.42,51.62,33.8,0
2003-06-26 00:00:00+00:00,0,0,51.62,59.36,43.34,0
2003-06-27 00:00:00+00:00,0,0,56.48,64.76,48.56,0
2003-06-28 00:00:00+00:00,0,0,54.68,65.12,47.3,0
2003-06-29 00:00:00+00:00,0,0,58.82,70.7,46.58,0
2003-06-30 00:00:00+00:00,0,0,65.3,76.46,55.04,0
2003-07-01 00:00:00+00:00,0,0,63.5,72.86,54.68,0
2003-07-02 00:00:00+00:00,0,0,60.8,70.16,49.1,0
2003-07-03 00:00:00+00:00,0,0,58.1,68.9,49.46,0
2003-07-04 00:00:00+00:00,0,0,56.66,66.02,44.06,0
2003-07-05 00:00:00+00:00,0,0,59.54,69.62,47.66,0
2003-07-06 00:00:00+00:00,0,0,55.22,65.12,46.94,0
2003-07-07 00:00:00+00:00,0,0,56.48,69.44,44.06,0
2003-07-08 00:00:00+00:00,0.1,0,52.7,60.44,46.76,0
2003-07-09 00:00:00+00:00,0,0,59.18,68.9,49.82,0
2003-07-10 00:00:00+00:00,0,0,63.32,75.56,52.16,0
2003-07-11 00:00:00+00:00,0,0,61.34,73.4,48.92,0
2003-07-12 00:00:00+00:00,0,0,69.62,80.78,58.1,0
2003-07-13 00:00:00+00:00,0,0,67.1,78.26,52.16,0
2003-07-14 00:00:00+00:00,0,0,59,69.08,46.22,0
2003-07-15 00:00:00+00:00,0,0,66.02,80.06,54.32,0
2003-07-16 00:00:00+00:00,0,0,69.8,83.66,58.1,0
2003-07-17 00:00:00+00:00,0,0,71.6,82.94,60.44,0
2003-07-18 00:00:00+00:00,0,0,71.6,82.76,62.6,0
2003-07-19 00:00:00+00:00,0,0,73.04,84.38,62.96,0
2003-07-20 00:00:00+00:00,0,0,71.6,82.76,61.52,0
2003-07-21 00:00:00+00:00,0,0,65.66,76.82,55.94,0
2003-07-22 00:00:00+00:00,0,0,69.44,82.58,53.42,0
2003-07-23 00:00:00+00:00,0.1,0,71.42,84.56,59.72,0
2003-07-24 00:00:00+00:00,0.1,0,67.1,80.24,55.04,0
2003-07-25 00:00:00+00:00,0.1,0,56.84,66.56,52.88,0
2003-07-26 00:00:00+00:00,0,0,59.54,70.52,51.62,0
2003-07-27 00:00:00+00:00,0,0,63.32,73.04,54.86,0
2003-07-28 00:00:00+00:00,0,0,66.92,75.56,59.18,0
2003-07-29 00:00:00+00:00,0,0,63.5,73.94,57.02,0
2003-07-30 00:00:00+00:00,0,0,66.92,79.88,54.32,0
2003-07-31 00:00:00+00:00,0,0,65.84,79.34,54.14,0
2003-08-01 00:00:00+00:00,0.1,0,65.48,81.68,52.52,0
2003-08-02 00:00:00+00:00,0,0,71.06,84.92,58.1,0
2003-08-03 00:00:00+00:00,0,0,61.88,73.22,51.98,0
2003-08-04 00:00:00+00:00,0,0,56.3,65.12,50.9,0
2003-08-05 00:00:00+00:00,0.1,0,60.26,74.84,50.18,0
2003-08-06 00:00:00+00:00,0,0,64.58,81.86,50.9,0
2003-08-07 00:00:00+00:00,0,0,65.66,80.42,53.96,0
2003-08-08 00:00:00+00:00,0,0,64.76,79.16,55.58,0
2003-08-09 00:00:00+00:00,0,0,65.3,81.5,53.06,0
2003-08-10 00:00:00+00:00,0,0,69.26,86.36,58.64,0
2003-08-11 00:00:00+00:00,0.4,0,67.1,84.38,53.78,0
2003-08-12 00:00:00+00:00,0,0,66.74,76.46,59,0
2003-08-13 00:00:00+00:00,0,0,72.32,87.44,61.16,0
2003-08-14 00:00:00+00:00,0,0,70.16,82.4,60.62,0
2003-08-15 00:00:00+00:00,0,0,71.78,82.04,63.5,0
2003-08-16 00:00:00+00:00,0,0,65.3,78.26,50.54,0
2003-08-17 00:00:00+00:00,0,0,51.44,59.54,45.32,0
2003-08-18 00:00:00+00:00,0.1,0,59.36,67.64,51.26,0
2003-08-19 00:00:00+00:00,0,0,66.02,75.56,57.2,0
2003-08-20 00:00:00+00:00,0,0,64.04,72.86,53.42,0
2003-08-21 00:00:00+00:00,0.1,0,63.14,78.26,50.54,0
2003-08-22 00:00:00+00:00,0,0,64.04,75.92,56.48,0
2003-08-23 00:00:00+00:00,0,0,59.18,68.72,51.62,0
2003-08-24 00:00:00+00:00,0,0,62.42,73.58,50.36,0
2003-08-25 00:00:00+00:00,0,0,62.78,73.4,52.7,0
2003-08-26 00:00:00+00:00,0,0,68.54,81.14,57.74,0
2003-08-27 00:00:00+00:00,0.2,0,55.76,62.24,50.36,0
2003-08-28 00:00:00+00:00,0,0,54.32,66.92,44.06,0
2003-08-29 00:00:00+00:00,0,0,45.14,55.58,39.74,0
2003-08-30 00:00:00+00:00,0,0,49.64,62.78,38.12,0
2003-08-31 00:00:00+00:00,0,0,59.72,69.26,50.18,0
2003-09-01 00:00:00+00:00,0,0,62.78,73.22,53.6,0
2003-09-02 00:00:00+00:00,0,0,56.12,66.92,48.2,0
2003-09-03 00:00:00+00:00,0,0,60.98,74.48,48.02,0
2003-09-04 00:00:00+00:00,0,0,66.38,76.82,59,0
2003-09-05 00:00:00+00:00,0,0,65.3,73.94,58.82,0
2003-09-06 00:00:00+00:00,0,0,58.46,65.66,53.06,0
2003-09-07 00:00:00+00:00,0,0,60.08,70.16,52.7,0
2003-09-08 00:00:00+00:00,0.3,0,48.38,60.26,36.14,0
2003-09-09 00:00:00+00:00,0,0,44.24,54.86,34.52,0
2003-09-10 00:00:00+00:00,0,0,44.06,51.08,40.1,0
2003-09-11 00:00:00+00:00,0,0,48.56,50.54,46.94,0
2003-09-12 00:00:00+00:00,0.3,0,38.3,46.76,34.16,0
2003-09-13 00:00:00+00:00,0,2,39.38,47.84,33.8,0.3
2003-09-14 00:00:00+00:00,0,2,50.18,59.72,40.46,0.2
2003-09-15 00:00:00+00:00,0,1,49.1,55.94,40.1,0.1
2003-09-16 00:00:00+00:00,0,0,39.38,50.54,30.02,0
2003-09-17 00:00:00+00:00,0.1,0,31.1,36.32,27.32,0
2003-09-18 00:00:00+00:00,0,0,40.1,50.18,30.56,0
2003-09-19 00:00:00+00:00,0,0,48.2,56.66,40.82,0
2003-09-20 00:00:00+00:00,0,0,45.14,52.34,40.64,0
2003-09-21 00:00:00+00:00,0,0,44.6,50.72,38.3,0
2003-09-22 00:00:00+00:00,0,0,54.5,64.04,44.96,0
2003-09-23 00:00:00+00:00,0,0,52.52,62.06,37.4,0
2003-09-24 00:00:00+00:00,0,0,46.4,58.1,33.98,0
2003-09-25 00:00:00+00:00,0,0,56.84,64.76,52.34,0
2003-09-26 00:00:00+00:00,0,0,54.14,64.4,48.38,0
2003-09-27 00:00:00+00:00,0,0,50.18,60.08,38.66,0
2003-09-28 00:00:00+00:00,0,0,46.58,58.64,36.5,0
2003-09-29 00:00:00+00:00,0,0,39.02,48.38,,0
2003-09-30 00:00:00+00:00,0,0,42.8,55.94,30.38,0
2003-10-01 00:00:00+00:00,0,0,54.68,66.02,45.14,0
2003-10-02 00:00:00+00:00,0,0,51.98,61.16,40.64,0
2003-10-03 00:00:00+00:00,0,0,49.28,61.7,39.02,0
2003-10-04 00:00:00+00:00,0,0,55.04,65.48,46.4,0
2003-10-05 00:00:00+00:00,0,0,56.3,65.84,51.44,0
2003-10-06 00:00:00+00:00,0,0,55.58,64.22,50.54,0
2003-10-07 00:00:00+00:00,0.2,0,51.08,64.4,40.46,0
2003-10-08 00:00:00+00:00,0,0,50.9,59.18,40.46,0
2003-10-09 00:00:00+00:00,0,0,49.28,59.9,32,0
2003-10-10 00:00:00+00:00,0.2,0,30.38,34.16,28.04,0
2003-10-11 00:00:00+00:00,0.2,0,34.7,41.18,25.7,0
2003-10-12 00:00:00+00:00,0,2,36.86,42.26,32.72,0.2
2003-10-13 00:00:00+00:00,0.2,2,33.8,39.2,30.2,0.2
2003-10-14 00:00:00+00:00,0.3,1,34.52,42.44,30.38,0.2
2003-10-15 00:00:00+00:00,0.5,4,33.62,38.3,29.84,0.5
2003-10-16 00:00:00+00:00,0,6,39.92,48.74,28.04,0.9
2003-10-17 00:00:00+00:00,0,3,53.96,61.52,48.02,0.9
2003-10-18 00:00:00+00:00,0,0,56.66,65.12,49.46,0
2003-10-19 00:00:00+00:00,0,0,56.12,64.22,50.54,0
2003-10-20 00:00:00+00:00,0,0,54.5,60.8,46.58,0
2003-10-21 00:00:00+00:00,0,0,56.84,62.78,51.08,0
2003-10-22 00:00:00+00:00,0,0,59.72,69.44,54.14,0
2003-10-23 00:00:00+00:00,0,0,44.6,57.38,30.02,0
2003-10-24 00:00:00+00:00,0,0,29.66,34.7,27.5,0
2003-10-25 00:00:00+00:00,0,0,36.14,43.7,24.8,0
2003-10-26 00:00:00+00:00,0,0,44.6,49.28,35.96,0
2003-10-27 00:00:00+00:00,0.2,0,43.16,49.1,37.58,0
2003-10-28 00:00:00+00:00,1,0,40.82,44.96,36.14,0
2003-10-29 00:00:00+00:00,0.3,0,22.46,44.6,10.04,0
2003-10-30 00:00:00+00:00,0.3,0,9.68,14.54,4.28,0
2003-10-31 00:00:00+00:00,0.2,3,6.8,13.64,2.3,0.1
2003-11-01 00:00:00+00:00,0.1,2,17.78,23.36,11.12,0.3
2003-11-02 00:00:00+00:00,0,3,19.22,28.22,14.54,0.4
2003-11-03 00:00:00+00:00,0.3,3,16.34,23.36,7.52,0.4
2003-11-04 00:00:00+00:00,0.1,6,5.54,10.04,-1.3,0.7
2003-11-05 00:00:00+00:00,0,7,12.2,18.32,6.8,0.8
2003-11-06 00:00:00+00:00,0,6,20.84,26.06,12.74,0.8
2003-11-07 00:00:00+00:00,0,6,27.68,35.42,22.82,0.8
2003-11-08 00:00:00+00:00,0.1,5,31.28,39.02,24.26,0.8
2003-11-09 00:00:00+00:00,0.2,5,34.16,41.9,28.94,0.9
2003-11-10 00:00:00+00:00,0.1,7,31.1,35.24,28.58,1.1
2003-11-11 00:00:00+00:00,0.6,5,26.6,31.1,21.02,1.1
2003-11-12 00:00:00+00:00,0.1,9,27.14,34.52,22.1,1.7
2003-11-13 00:00:00+00:00,0.1,9,36.86,47.12,31.1,1.7
2003-11-14 00:00:00+00:00,0,8,33.44,38.48,29.66,1.8
2003-11-15 00:00:00+00:00,0,8,31.46,37.4,27.68,1.8
2003-11-16 00:00:00+00:00,0.1,8,30.74,37.22,26.6,1.8
2003-11-17 00:00:00+00:00,0,9,26.6,29.66,23,1.9
2003-11-18 00:00:00+00:00,0,9,34.34,39.02,23.72,1.9
2003-11-19 00:00:00+00:00,0.2,8,39.74,45.14,27.5,1.9
2003-11-20 00:00:00+00:00,0.1,9,18.5,26.96,12.38,2.1
2003-11-21 00:00:00+00:00,0.2,11,9.68,17.24,0.32,2.1
2003-11-22 00:00:00+00:00,0,13,5.54,10.94,2.84,2.3
2003-11-23 00:00:00+00:00,0.1,12,16.34,26.24,4.1,2.3
2003-11-24 00:00:00+00:00,0.1,12,19.22,26.6,13.28,2.3
2003-11-25 00:00:00+00:00,0.1,12,16.34,20.12,11.84,2.4
2003-11-26 00:00:00+00:00,0.2,12,18.68,19.76,17.24,2.4
2003-11-27 00:00:00+00:00,0.1,15,19.76,27.68,16.34,2.6
2003-11-28 00:00:00+00:00,0.1,14,34.52,38.66,27.5,2.7
2003-11-29 00:00:00+00:00,0,12,36.5,38.66,34.88,2.8
2003-11-30 00:00:00+00:00,0,12,32.54,38.3,26.06,2.8
2003-12-01 00:00:00+00:00,0.1,12,34.88,42.98,26.06,2.8
2003-12-02 00:00:00+00:00,0.2,12,32.72,37.22,30.56,2.8
2003-12-03 00:00:00+00:00,0.1,13,31.82,39.38,18.86,3
2003-12-04 00:00:00+00:00,0.1,15,15.98,23.72,10.76,3.1
2003-12-05 00:00:00+00:00,0,14,36.14,44.24,21.56,3.2
2003-12-06 00:00:00+00:00,0.2,14,37.04,39.92,32.72,3.2
2003-12-07 00:00:00+00:00,0.3,14,27.32,32.54,17.06,3.3
2003-12-08 00:00:00+00:00,0.2,17,19.94,24.8,16.88,3.6
2003-12-09 00:00:00+00:00,0,19,19.22,24.62,15.98,3.7
2003-12-10 00:00:00+00:00,0.3,18,20.66,25.34,17.96,3.7
2003-12-11 00:00:00+00:00,0.1,22,21.38,24.8,20.12,4
2003-12-12 00:00:00+00:00,0.1,21,24.62,27.5,20.84,4
2003-12-13 00:00:00+00:00,0.5,20,28.94,33.62,26.06,4.1
2003-12-14 00:00:00+00:00,0.4,22,26.42,33.98,17.06,4.5
2003-12-15 00:00:00+00:00,0,26,17.42,20.12,14.36,4.9
2003-12-16 00:00:00+00:00,0.1,26,28.22,33.8,18.68,4.9
2003-12-17 00:00:00+00:00,0,23,26.42,29.48,23.72,5
2003-12-18 00:00:00+00:00,0,23,30.92,39.56,23.18,5
2003-12-19 00:00:00+00:00,0,22,42.98,49.1,37.76,5
2003-12-20 00:00:00+00:00,0,21,36.5,45.32,29.66,5
2003-12-21 00:00:00+00:00,0,21,27.68,30.02,22.82,5
2003-12-22 00:00:00+00:00,0,20,27.68,33.08,22.64,5
2003-12-23 00:00:00+00:00,0,20,38.12,46.58,32.18,5
2003-12-24 00:00:00+00:00,0.1,20,34.16,40.46,29.12,5
2003-12-25 00:00:00+00:00,0.4,22,26.96,32.18,22.46,5.1
2003-12-26 00:00:00+00:00,0.6,25,20.66,23.36,17.06,5.5
2003-12-27 00:00:00+00:00,0.3,31,14,17.24,9.86,6.1
2003-12-28 00:00:00+00:00,0.2,32,13.46,17.78,7.52,6.2
2003-12-29 00:00:00+00:00,0.7,34,15.26,19.22,9.32,6.4
2003-12-30 00:00:00+00:00,0.2,42,13.82,20.84,6.98,7.1
2003-12-31 00:00:00+00:00,0.3,39,23,26.06,18.68,7.3
2004-01-01 00:00:00+00:00,0.2,38,22.46,25.7,19.58,7.6
2004-01-02 00:00:00+00:00,0,38,15.8,20.48,12.38,7.8
2004-01-03 00:00:00+00:00,0,38,10.94,20.66,6.08,7.8
2004-01-04 00:00:00+00:00,0.1,36,-7.96,7.7,-20.02,7.8
2004-01-05 00:00:00+00:00,0,36,-6.7,1.94,-17.68,7.8
2004-01-06 00:00:00+00:00,0.1,35,14.9,28.4,0.32,7.8
2004-01-07 00:00:00+00:00,0.9,33,27.68,31.82,24.62,7.9
2004-01-08 00:00:00+00:00,0,39,29.66,33.08,25.7,8.8
2004-01-09 00:00:00+00:00,0,37,36.86,41.72,30.92,8.8
2004-01-10 00:00:00+00:00,0,35,36.14,41.18,32.72,8.8
2004-01-11 00:00:00+00:00,0,35,33.62,38.12,31.1,8.8
2004-01-12 00:00:00+00:00,0,34,36.86,42.26,32.18,8.8
2004-01-13 00:00:00+00:00,0,34,37.04,40.28,33.98,8.8
2004-01-14 00:00:00+00:00,0,33,37.94,41.9,35.6,8.8
2004-01-15 00:00:00+00:00,0,32,35.24,41.54,29.12,8.8
2004-01-16 00:00:00+00:00,0,32,28.76,33.62,24.98,8.8
2004-01-17 00:00:00+00:00,0,32,31.1,38.3,26.42,8.8
2004-01-18 00:00:00+00:00,0,31,30.92,39.2,26.24,8.8
2004-01-19 00:00:00+00:00,0.2,31,25.88,29.3,23.54,8.8
2004-01-20 00:00:00+00:00,0,33,22.82,27.68,19.76,8.9
2004-01-21 00:00:00+00:00,0,32,22.28,29.12,18.5,8.9
2004-01-22 00:00:00+00:00,0.1,32,30.02,34.88,23.72,8.9
2004-01-23 00:00:00+00:00,0.7,31,31.28,33.98,28.94,9
2004-01-24 00:00:00+00:00,1.3,35,27.68,32,18.86,9.7
2004-01-25 00:00:00+00:00,0.4,49,15.8,19.4,12.2,11
2004-01-26 00:00:00+00:00,0.3,50,15.26,18.5,11.66,11.4
2004-01-27 00:00:00+00:00,0.1,49,23.18,25.88,18.32,11.7
2004-01-28 00:00:00+00:00,0,47,28.4,31.64,24.98,11.7
2004-01-29 00:00:00+00:00,0.3,45,30.56,34.7,26.06,11.7
2004-01-30 00:00:00+00:00,0.1,45,28.4,39.56,15.98,12
2004-01-31 00:00:00+00:00,0.1,45,15.62,19.22,12.38,12.1
2004-02-01 00:00:00+00:00,0.2,45,14.54,17.96,10.76,12.2
2004-02-02 00:00:00+00:00,0,47,18.32,26.6,10.76,12.4
2004-02-03 00:00:00+00:00,0,45,21.74,30.74,15.8,12.4
2004-02-04 00:00:00+00:00,0.1,44,22.46,28.76,18.14,12.4
2004-02-05 00:00:00+00:00,0,44,20.3,24.26,18.14,12.4
2004-02-06 00:00:00+00:00,0.1,43,26.78,33.8,16.16,12.4
2004-02-07 00:00:00+00:00,0.1,44,23.9,30.56,19.22,12.5
2004-02-08 00:00:00+00:00,0.2,43,19.22,22.64,16.7,12.5
2004-02-09 00:00:00+00:00,0.2,47,19.58,27.14,16.7,12.7
2004-02-10 00:00:00+00:00,0.1,46,20.84,30.38,14,12.9
2004-02-11 00:00:00+00:00,0,45,13.28,21.38,6.26,12.9
2004-02-12 00:00:00+00:00,0.1,45,28.04,37.4,15.44,12.9
2004-02-13 00:00:00+00:00,0,44,33.62,42.98,27.86,13
2004-02-14 00:00:00+00:00,0,43,32.36,39.74,25.16,13
2004-02-15 00:00:00+00:00,0.1,43,25.52,33.8,22.28,12.9
2004-02-16 00:00:00+00:00,0.2,44,27.86,36.86,20.84,13
2004-02-17 00:00:00+00:00,0.1,44,34.88,38.66,30.2,13.2
2004-02-18 00:00:00+00:00,0.6,44,35.42,41,28.22,13.3
2004-02-19 00:00:00+00:00,0,49,26.6,32.18,22.28,13.9
2004-02-20 00:00:00+00:00,0.1,48,23.9,31.28,19.94,13.9
2004-02-21 00:00:00+00:00,0,47,24.98,45.86,19.4,14
2004-02-22 00:00:00+00:00,0.1,46,27.32,38.12,20.84,14
2004-02-23 00:00:00+00:00,0,46,31.64,45.68,23,14
2004-02-24 00:00:00+00:00,0,46,33.62,42.44,27.14,14
2004-02-25 00:00:00+00:00,0,45,30.92,38.48,24.26,14
2004-02-26 00:00:00+00:00,0.3,44,32.72,41.18,27.86,14
2004-02-27 00:00:00+00:00,0.1,47,28.58,36.5,25.16,14.2
2004-02-28 00:00:00+00:00,0.9,47,25.34,27.86,22.82,14.3
2004-02-29 00:00:00+00:00,0.1,54,24.26,32.54,18.86,15.2
2004-03-01 00:00:00+00:00,0,53,23,31.46,16.52,15.3
2004-03-02 00:00:00+00:00,0.4,52,21.92,31.64,13.46,15.3
2004-03-03 00:00:00+00:00,0.4,59,21.74,32.36,13.64,15.6
2004-03-04 00:00:00+00:00,0.5,60,22.28,27.32,19.76,16
2004-03-05 00:00:00+00:00,0.3,63,23.36,28.04,18.32,16.5
2004-03-06 00:00:00+00:00,0,63,19.4,22.46,15.8,16.8
2004-03-07 00:00:00+00:00,0.1,60,33.62,40.28,20.84,16.8
2004-03-08 00:00:00+00:00,0,58,41.72,48.2,36.5,16.8
2004-03-09 00:00:00+00:00,0,56,42.62,51.98,32.9,16.8
2004-03-10 00:00:00+00:00,0,54,28.4,36.86,18.14,16.8
2004-03-11 00:00:00+00:00,0,53,36.5,47.84,27.68,16.8
2004-03-12 00:00:00+00:00,0,53,40.46,47.84,34.52,16.8
2004-03-13 00:00:00+00:00,0.1,51,25.7,34.34,20.84,16.8
2004-03-14 00:00:00+00:00,0.1,51,30.74,36.5,25.88,16.9
2004-03-15 00:00:00+00:00,0.3,51,32.54,36.86,26.06,16.9
2004-03-16 00:00:00+00:00,0.3,52,33.8,39.56,29.48,17.2
2004-03-17 00:00:00+00:00,0,53,37.58,41.54,33.98,17.5
2004-03-18 00:00:00+00:00,0,52,42.8,50.72,34.52,17.5
2004-03-19 00:00:00+00:00,0,50,35.96,45.32,20.3,17.5
2004-03-20 00:00:00+00:00,0,49,30.2,43.34,20.3,17.5
2004-03-21 00:00:00+00:00,0,48,41.9,54.14,24.62,17.5
2004-03-22 00:00:00+00:00,0.1,47,45.32,53.78,36.14,17.5
2004-03-23 00:00:00+00:00,0,46,47.3,55.4,39.92,17.2
2004-03-24 00:00:00+00:00,0,44,42.08,53.06,32.54,16.7
2004-03-25 00:00:00+00:00,0,43,37.4,47.48,30.02,16.3
2004-03-26 00:00:00+00:00,0.7,41,31.64,38.3,23.18,16.3
2004-03-27 00:00:00+00:00,0.1,47,27.68,35.24,21.02,16.8
2004-03-28 00:00:00+00:00,0.1,46,30.92,37.58,23.36,16.9
2004-03-29 00:00:00+00:00,0,45,42.98,56.3,30.56,17
2004-03-30 00:00:00+00:00,0,43,48.92,63.5,37.76,17
2004-03-31 00:00:00+00:00,0,42,48.38,57.56,37.58,16.9
2004-04-01 00:00:00+00:00,0.1,41,36.86,49.28,28.22,16.5
2004-04-02 00:00:00+00:00,0,41,25.88,28.04,24.62,16
2004-04-03 00:00:00+00:00,0.1,41,32.54,42.44,24.44,16
2004-04-04 00:00:00+00:00,0,39,43.34,52.88,38.3,16
2004-04-05 00:00:00+00:00,0,38,45.32,55.4,36.86,15.7
2004-04-06 00:00:00+00:00,0,37,43.7,52.16,34.34,15.1
2004-04-07 00:00:00+00:00,0,36,41.54,51.8,30.2,14.6
2004-04-08 00:00:00+00:00,0.8,35,38.3,51.98,30.02,14.2
2004-04-09 00:00:00+00:00,0.6,40,29.48,38.3,22.82,14.4
2004-04-10 00:00:00+00:00,0,43,31.82,43.7,22.28,14.9
2004-04-11 00:00:00+00:00,0,41,39.74,49.46,30.38,14.9
2004-04-12 00:00:00+00:00,0.1,38,47.12,60.26,37.4,14.9
2004-04-13 00:00:00+00:00,0,36,50.9,62.6,43.34,14.7
2004-04-14 00:00:00+00:00,0.1,34,43.52,53.24,31.64,14.2
2004-04-15 00:00:00+00:00,0,34,34.88,46.22,27.68,13.6
2004-04-16 00:00:00+00:00,0,34,36.86,46.76,27.32,13.6
2004-04-17 00:00:00+00:00,0.2,32,33.62,42.62,30.56,13.6
2004-04-18 00:00:00+00:00,0.5,33,34.16,44.96,29.66,13.7
2004-04-19 00:00:00+00:00,0.6,36,34.16,42.98,28.4,13.9
2004-04-20 00:00:00+00:00,0.3,39,33.44,43.88,28.04,14.5
2004-04-21 00:00:00+00:00,0,37,32.72,42.98,25.52,14.6
2004-04-22 00:00:00+00:00,0.2,36,36.68,47.12,28.22,14.4
2004-04-23 00:00:00+00:00,0,35,43.34,53.24,31.1,14.6
2004-04-24 00:00:00+00:00,0,34,37.22,45.32,30.38,14.2
2004-04-25 00:00:00+00:00,0,33,39.56,47.66,27.86,13.9
2004-04-26 00:00:00+00:00,0,31,48.92,59.9,37.94,13.4
2004-04-27 00:00:00+00:00,0,29,51.08,60.44,42.98,12.6
2004-04-28 00:00:00+00:00,0.2,27,26.24,41.18,20.48,11.5
2004-04-29 00:00:00+00:00,0.2,30,30.74,42.98,18.68,11.4
2004-04-30 00:00:00+00:00,0,27,37.58,48.38,27.68,11.6
2004-05-01 00:00:00+00:00,0,25,44.96,55.22,32.9,11.1
2004-05-02 00:00:00+00:00,0,24,51.8,59.9,43.7,10.2
2004-05-03 00:00:00+00:00,0,20,50.18,57.74,43.52,8.9
2004-05-04 00:00:00+00:00,0,18,53.24,61.52,41.54,7.6
2004-05-05 00:00:00+00:00,0,15,52.16,61.34,40.82,6.3
2004-05-06 00:00:00+00:00,0,11,50,60.98,40.1,5
2004-05-07 00:00:00+00:00,0,8,52.88,64.22,46.04,4.1
2004-05-08 00:00:00+00:00,0,6,49.64,59.9,40.28,3
2004-05-09 00:00:00+00:00,0,4,41.72,50.72,35.6,1.9
2004-05-10 00:00:00+00:00,0,1,34.52,41.72,31.64,0.6
2004-05-11 00:00:00+00:00,0.9,0,30.38,38.12,20.12,0
2004-05-12 00:00:00+00:00,0.2,3,23.18,30.56,18.86,0.9
2004-05-13 00:00:00+00:00,0,5,28.58,35.24,22.46,1.1
2004-05-14 00:00:00+00:00,0,4,36.5,46.04,26.24,1.1
2004-05-15 00:00:00+00:00,0,2,41.72,51.26,31.82,1
2004-05-16 00:00:00+00:00,1.1,0,33.44,37.22,31.64,0
2004-05-17 00:00:00+00:00,0.1,5,37.76,48.92,32.36,1.1
2004-05-18 00:00:00+00:00,0.6,3,37.76,45.86,34.52,1.1
2004-05-19 00:00:00+00:00,0.2,1,39.2,47.84,34.7,0.7
2004-05-20 00:00:00+00:00,0.1,0,42.98,53.06,35.96,0
2004-05-21 00:00:00+00:00,0.4,0,40.64,53.24,36.5,0
2004-05-22 00:00:00+00:00,0.4,0,38.3,48.92,33.8,0
2004-05-23 00:00:00+00:00,0.8,0,32,38.12,26.24,0.2
2004-05-24 00:00:00+00:00,0,5,30.74,40.82,25.88,0.9
