datetime,Daily Precipitation (in),Daily Snow Depth (in),Daily Average Temperature (F),Daily Maximum Temperature (F),Daily Minimum Temperature (F),Daily Water Equivalent (in)
2003-01-05 00:00:00+00:00,0.1,19.0,33.44,38.84,31.64,4.9
2003-01-06 00:00:00+00:00,0.0,18.0,29.66,37.76,22.1,4.9
2003-01-07 00:00:00+00:00,0.0,18.0,37.76,51.98,24.62,4.9
2003-01-08 00:00:00+00:00,0.0,18.0,33.08,47.12,24.62,4.9
2003-01-09 00:00:00+00:00,0.0,18.0,15.62,24.44,4.64,4.9
2003-01-10 00:00:00+00:00,0.0,18.0,11.84,28.94,3.02,4.9
2003-01-11 00:00:00+00:00,0.2,17.0,26.78,36.5,11.48,4.9
2003-01-12 00:00:00+00:00,0.0,17.0,34.88,38.84,30.56,5.0
2003-01-13 00:00:00+00:00,0.0,17.0,35.24,38.66,29.66,5.0
2003-01-14 00:00:00+00:00,0.8,17.0,32.0,36.32,29.48,4.9
2003-01-15 00:00:00+00:00,0.1,27.0,24.98,29.48,22.28,5.7
2003-01-16 00:00:00+00:00,0.0,27.0,24.62,28.94,15.26,5.7
2003-01-17 00:00:00+00:00,0.0,25.0,25.88,32.9,19.04,5.7
2003-01-18 00:00:00+00:00,0.2,25.0,33.08,37.58,29.12,5.7
2003-01-19 00:00:00+00:00,0.0,23.0,41.18,44.42,37.22,5.9
2003-01-20 00:00:00+00:00,0.0,23.0,36.32,40.64,32.54,5.9
2003-01-21 00:00:00+00:00,0.5,22.0,19.22,32.72,-1.84,5.9
2003-01-22 00:00:00+00:00,0.2,26.0,15.08,35.42,-2.92,6.4
2003-01-23 00:00:00+00:00,0.5,28.0,32.9,36.68,28.22,6.6
2003-01-24 00:00:00+00:00,0.1,30.0,31.46,35.06,28.22,7.0
2003-01-25 00:00:00+00:00,0.2,29.0,35.06,37.4,32.18,7.1
2003-01-26 00:00:00+00:00,0.0,29.0,41.54,44.6,36.86,7.3
2003-01-27 00:00:00+00:00,0.7,26.0,34.88,43.34,28.4,7.2
2003-01-28 00:00:00+00:00,0.0,29.0,28.76,30.74,26.24,7.5
2003-01-29 00:00:00+00:00,0.1,28.0,32.0,36.5,26.6,7.5
2003-01-30 00:00:00+00:00,0.2,27.0,34.16,36.5,31.1,7.6
2003-01-31 00:00:00+00:00,0.1,28.0,41.72,45.86,33.08,7.8
2003-02-01 00:00:00+00:00,0.3,25.0,36.5,43.88,27.68,7.7
2003-02-02 00:00:00+00:00,0.0,26.0,26.06,32.9,22.1,7.7
2003-02-03 00:00:00+00:00,0.2,28.0,22.82,25.88,20.12,7.6
2003-02-04 00:00:00+00:00,0.3,32.0,19.58,23.9,15.62,7.8
2003-02-05 00:00:00+00:00,0.2,35.0,14.72,22.64,-4.18,8.1
2003-02-06 00:00:00+00:00,0.1,41.0,5.0,22.64,-5.98,8.3
2003-02-07 00:00:00+00:00,0.2,38.0,19.22,27.86,9.5,8.4
2003-02-08 00:00:00+00:00,0.2,36.0,19.04,26.06,11.3,8.6
2003-02-09 00:00:00+00:00,0.6,37.0,21.92,26.6,18.14,8.8
2003-02-10 00:00:00+00:00,0.3,44.0,26.24,28.22,24.08,9.4
2003-02-11 00:00:00+00:00,0.1,43.0,27.14,32.0,21.92,9.6
2003-02-12 00:00:00+00:00,0.0,41.0,31.64,43.34,20.84,9.7
2003-02-13 00:00:00+00:00,0.4,39.0,30.02,47.3,18.68,9.7
2003-02-14 00:00:00+00:00,0.1,38.0,30.38,36.5,26.06,10.1
2003-02-15 00:00:00+00:00,0.0,40.0,30.56,41.18,21.02,10.2
2003-02-16 00:00:00+00:00,1.3,39.0,29.84,38.3,21.2,10.2
2003-02-17 00:00:00+00:00,0.0,47.0,26.6,29.84,24.8,11.5
2003-02-18 00:00:00+00:00,0.1,45.0,27.32,34.34,23.0,11.5
2003-02-19 00:00:00+00:00,0.0,44.0,28.76,35.24,24.26,11.5
2003-02-20 00:00:00+00:00,0.1,43.0,28.58,34.88,23.9,11.5
2003-02-21 00:00:00+00:00,0.2,41.0,29.12,31.1,26.78,11.6
2003-02-22 00:00:00+00:00,0.5,43.0,18.14,27.14,-2.74,11.8
2003-02-23 00:00:00+00:00,0.0,55.0,-8.68,6.98,-22.72,12.3
2003-02-24 00:00:00+00:00,0.3,52.0,-4.18,19.76,-23.44,12.2
2003-02-25 00:00:00+00:00,0.1,49.0,14.18,29.3,-3.82,12.2
2003-02-26 00:00:00+00:00,0.0,47.0,23.18,37.76,10.94,12.2
2003-02-27 00:00:00+00:00,0.0,46.0,19.22,36.68,6.8,12.2
2003-02-28 00:00:00+00:00,0.0,45.0,17.06,32.54,5.72,12.2
2003-03-01 00:00:00+00:00,0.0,45.0,16.52,27.32,7.16,12.2
2003-03-02 00:00:00+00:00,0.3,43.0,26.6,31.82,19.76,12.2
2003-03-03 00:00:00+00:00,0.3,45.0,16.34,25.34,5.18,12.5
2003-03-04 00:00:00+00:00,0.3,49.0,10.4,17.06,1.4,12.8
2003-03-05 00:00:00+00:00,0.2,53.0,22.82,28.04,16.16,13.1
2003-03-06 00:00:00+00:00,0.4,51.0,23.9,27.86,21.74,13.3
2003-03-07 00:00:00+00:00,0.2,52.0,18.5,32.36,-1.12,13.7
2003-03-08 00:00:00+00:00,0.2,54.0,21.02,32.0,-2.56,13.9
2003-03-09 00:00:00+00:00,0.0,52.0,34.88,38.66,31.28,14.1
2003-03-10 00:00:00+00:00,0.2,50.0,37.58,44.06,33.08,14.1
2003-03-11 00:00:00+00:00,0.0,48.0,38.48,40.64,35.42,14.3
2003-03-12 00:00:00+00:00,0.0,48.0,41.36,44.96,36.32,14.2
2003-03-13 00:00:00+00:00,0.0,45.0,50.72,58.82,44.06,14.2
2003-03-14 00:00:00+00:00,0.0,42.0,45.5,52.16,36.86,13.9
2003-03-15 00:00:00+00:00,0.0,41.0,41.54,55.58,29.12,13.6
2003-03-16 00:00:00+00:00,0.4,40.0,34.16,41.9,26.06,13.6
2003-03-17 00:00:00+00:00,0.1,43.0,29.84,43.52,18.86,14.0
2003-03-18 00:00:00+00:00,0.1,41.0,29.48,34.52,23.18,14.1
2003-03-19 00:00:00+00:00,0.1,43.0,28.22,45.86,17.06,14.2
2003-03-20 00:00:00+00:00,0.0,41.0,31.82,50.36,16.16,14.3
2003-03-21 00:00:00+00:00,0.0,41.0,36.5,42.08,29.3,14.3
2003-03-22 00:00:00+00:00,0.0,40.0,43.52,51.08,37.04,14.2
2003-03-23 00:00:00+00:00,0.3,38.0,31.64,42.98,23.0,14.0
2003-03-24 00:00:00+00:00,0.0,40.0,28.4,38.12,18.68,14.2
2003-03-25 00:00:00+00:00,0.2,39.0,33.44,37.22,28.4,14.2
2003-03-26 00:00:00+00:00,0.9,39.0,31.28,38.3,24.8,14.4
2003-03-27 00:00:00+00:00,0.2,50.0,25.88,34.52,14.54,15.3
2003-03-28 00:00:00+00:00,0.1,50.0,24.26,36.32,12.56,15.4
2003-03-29 00:00:00+00:00,0.1,49.0,32.36,40.28,22.82,15.5
2003-03-30 00:00:00+00:00,0.0,45.0,43.7,50.54,35.6,15.6
2003-03-31 00:00:00+00:00,0.0,42.0,47.66,53.78,40.1,15.4
2003-04-01 00:00:00+00:00,0.8,40.0,35.96,43.16,33.08,15.2
2003-04-02 00:00:00+00:00,0.8,46.0,34.52,46.22,28.4,15.9
2003-04-03 00:00:00+00:00,1.0,50.0,27.5,34.52,18.14,16.7
2003-04-04 00:00:00+00:00,0.0,55.0,23.9,36.32,13.64,17.6
2003-04-05 00:00:00+00:00,0.0,53.0,26.78,42.44,11.66,17.5
2003-04-06 00:00:00+00:00,0.0,52.0,27.14,39.74,14.9,17.5
2003-04-07 00:00:00+00:00,0.0,51.0,30.38,42.62,13.82,17.5
2003-04-08 00:00:00+00:00,0.0,48.0,41.9,55.4,30.92,17.4
2003-04-09 00:00:00+00:00,0.0,45.0,48.74,60.62,35.24,17.4
2003-04-10 00:00:00+00:00,0.0,43.0,43.34,61.16,31.28,16.8
2003-04-11 00:00:00+00:00,0.0,42.0,46.04,65.3,32.54,16.3
2003-04-12 00:00:00+00:00,0.0,40.0,47.84,65.66,33.8,15.9
2003-04-13 00:00:00+00:00,0.0,38.0,46.22,56.84,35.78,15.4
2003-04-14 00:00:00+00:00,0.3,37.0,38.48,44.42,34.88,15.0
2003-04-15 00:00:00+00:00,0.3,36.0,34.52,37.58,31.1,14.7
2003-04-16 00:00:00+00:00,0.0,37.0,35.96,46.04,29.3,14.8
2003-04-17 00:00:00+00:00,0.5,35.0,35.78,48.38,27.5,14.7
2003-04-18 00:00:00+00:00,0.2,37.0,35.06,41.9,32.18,15.2
2003-04-19 00:00:00+00:00,0.0,37.0,36.14,48.02,29.84,15.2
2003-04-20 00:00:00+00:00,0.0,36.0,40.46,56.84,26.24,15.0
2003-04-21 00:00:00+00:00,0.0,35.0,43.34,59.0,29.3,14.5
2003-04-22 00:00:00+00:00,0.0,33.0,46.04,62.78,32.9,13.8
2003-04-23 00:00:00+00:00,0.8,30.0,39.38,48.74,34.16,12.9
2003-04-24 00:00:00+00:00,0.0,28.0,42.26,54.86,33.98,12.5
2003-04-25 00:00:00+00:00,0.2,27.0,40.28,53.96,33.26,11.7
2003-04-26 00:00:00+00:00,0.7,25.0,33.08,42.98,28.04,11.3
2003-04-27 00:00:00+00:00,0.0,30.0,33.8,45.32,23.72,11.8
2003-04-28 00:00:00+00:00,0.0,30.0,31.64,34.88,26.42,11.7
2003-04-29 00:00:00+00:00,0.5,27.0,34.16,37.58,31.64,11.6
2003-04-30 00:00:00+00:00,0.3,29.0,36.14,49.28,33.8,12.1
2003-05-01 00:00:00+00:00,0.3,28.0,36.5,42.62,33.8,12.4
2003-05-02 00:00:00+00:00,0.0,29.0,39.02,49.28,31.1,12.5
2003-05-03 00:00:00+00:00,0.3,27.0,39.2,48.92,30.38,12.3
2003-05-04 00:00:00+00:00,0.4,26.0,39.2,50.18,30.74,12.2
2003-05-05 00:00:00+00:00,0.9,26.0,32.54,38.66,29.84,12.2
2003-05-06 00:00:00+00:00,0.1,34.0,33.08,41.0,25.34,12.8
2003-05-07 00:00:00+00:00,0.1,31.0,35.06,45.5,29.12,12.9
2003-05-08 00:00:00+00:00,0.0,28.0,34.88,45.14,27.68,12.6
2003-05-09 00:00:00+00:00,0.2,27.0,35.06,42.26,29.48,12.4
2003-05-10 00:00:00+00:00,0.0,28.0,35.42,43.34,29.66,12.6
2003-05-11 00:00:00+00:00,0.0,27.0,38.84,54.86,23.0,12.5
2003-05-12 00:00:00+00:00,1.0,26.0,40.28,52.34,32.9,12.1
2003-05-13 00:00:00+00:00,0.1,25.0,41.18,51.8,32.9,12.0
2003-05-14 00:00:00+00:00,0.0,23.0,49.82,63.68,37.4,10.8
2003-05-15 00:00:00+00:00,0.0,20.0,50.72,65.66,36.32,9.5
2003-05-16 00:00:00+00:00,0.0,17.0,42.26,51.44,30.74,8.7
2003-05-17 00:00:00+00:00,0.0,15.0,38.66,50.36,29.48,8.3
2003-05-18 00:00:00+00:00,0.3,14.0,29.3,34.16,20.48,7.9
2003-05-19 00:00:00+00:00,0.0,17.0,29.84,41.72,17.78,8.1
2003-05-20 00:00:00+00:00,0.0,15.0,40.28,52.7,21.38,7.1
2003-05-21 00:00:00+00:00,0.3,12.0,44.96,55.22,37.94,6.2
2003-05-22 00:00:00+00:00,0.0,11.0,47.3,63.32,33.62,5.3
2003-05-23 00:00:00+00:00,0.0,8.0,51.62,67.1,38.3,3.7
2003-05-24 00:00:00+00:00,0.0,4.0,54.14,73.04,37.4,2.3
2003-05-25 00:00:00+00:00,0.4,2.0,56.48,76.82,39.92,0.5
2003-05-26 00:00:00+00:00,0.0,0.0,51.62,66.56,40.46,0.0
2003-05-27 00:00:00+00:00,0.0,0.0,53.42,66.56,41.36,0.0
2003-05-28 00:00:00+00:00,0.0,0.0,58.64,78.98,40.46,0.0
2003-05-29 00:00:00+00:00,0.0,0.0,60.08,77.72,44.42,0.0
2003-05-30 00:00:00+00:00,0.3,0.0,50.0,62.6,42.44,0.0
2003-05-31 00:00:00+00:00,0.5,0.0,50.9,62.06,39.02,0.0
2003-06-01 00:00:00+00:00,0.2,0.0,47.3,57.2,37.76,0.0
2003-06-02 00:00:00+00:00,0.1,0.0,44.96,53.6,37.22,0.0
2003-06-03 00:00:00+00:00,0.0,0.0,45.5,56.84,33.8,0.0
2003-06-04 00:00:00+00:00,0.0,0.0,44.96,52.16,37.76,0.0
2003-06-05 00:00:00+00:00,0.0,0.0,45.68,55.94,34.7,0.0
2003-06-06 00:00:00+00:00,0.6,0.0,39.02,46.58,34.52,0.0
2003-06-07 00:00:00+00:00,0.0,0.0,44.06,58.1,31.64,0.0
2003-06-08 00:00:00+00:00,0.0,0.0,54.68,69.26,37.4,0.0
2003-06-09 00:00:00+00:00,0.2,0.0,50.18,57.92,44.78,0.0
2003-06-10 00:00:00+00:00,0.6,0.0,51.8,64.22,43.16,0.0
2003-06-11 00:00:00+00:00,0.1,0.0,48.74,60.26,38.84,0.0
2003-06-12 00:00:00+00:00,0.0,0.0,51.62,66.56,35.96,0.0
2003-06-13 00:00:00+00:00,0.0,0.0,53.6,71.6,40.82,0.0
2003-06-14 00:00:00+00:00,0.0,0.0,55.4,71.42,41.36,0.0
2003-06-15 00:00:00+00:00,0.0,0.0,56.84,69.98,42.62,0.0
2003-06-16 00:00:00+00:00,0.0,0.0,57.2,71.06,44.24,0.0
2003-06-17 00:00:00+00:00,0.0,0.0,59.72,72.86,45.68,0.0
2003-06-18 00:00:00+00:00,0.0,0.0,60.8,76.1,44.96,0.0
2003-06-19 00:00:00+00:00,0.0,0.0,59.9,76.82,47.48,0.0
2003-06-20 00:00:00+00:00,0.6,0.0,51.98,68.72,43.16,0.0
2003-06-21 00:00:00+00:00,0.3,0.0,43.16,53.06,34.52,0.0
2003-06-22 00:00:00+00:00,0.2,0.0,37.4,46.94,31.1,0.0
2003-06-23 00:00:00+00:00,0.1,0.0,43.34,54.32,30.2,0.0
2003-06-24 00:00:00+00:00,0.1,0.0,39.56,44.6,31.82,0.0
2003-06-25 00:00:00+00:00,0.0,0.0,44.06,54.68,31.46,0.0
2003-06-26 00:00:00+00:00,0.0,0.0,51.98,64.4,42.8,0.0
2003-06-27 00:00:00+00:00,0.0,0.0,56.48,68.36,41.54,0.0
2003-06-28 00:00:00+00:00,0.1,0.0,55.58,67.64,45.32,0.0
2003-06-29 00:00:00+00:00,0.0,0.0,58.64,74.3,41.9,0.0
2003-06-30 00:00:00+00:00,0.0,0.0,62.24,80.06,46.58,0.0
2003-07-01 00:00:00+00:00,0.0,0.0,61.52,77.54,46.04,0.0
2003-07-02 00:00:00+00:00,0.0,0.0,59.72,74.66,44.6,0.0
2003-07-03 00:00:00+00:00,0.0,0.0,57.2,72.86,41.9,0.0
2003-07-04 00:00:00+00:00,0.0,0.0,56.48,70.7,44.06,0.0
2003-07-05 00:00:00+00:00,0.0,0.0,59.18,73.94,40.82,0.0
2003-07-06 00:00:00+00:00,0.0,0.0,55.22,70.34,41.0,0.0
2003-07-07 00:00:00+00:00,0.0,0.0,58.1,73.94,43.34,0.0
2003-07-08 00:00:00+00:00,0.1,0.0,53.06,63.32,43.88,0.0
2003-07-09 00:00:00+00:00,0.0,0.0,56.84,73.76,41.18,0.0
2003-07-10 00:00:00+00:00,0.0,0.0,60.8,79.16,42.08,0.0
2003-07-11 00:00:00+00:00,0.0,0.0,61.88,77.0,48.74,0.0
2003-07-12 00:00:00+00:00,0.0,0.0,65.66,83.3,47.48,0.0
2003-07-13 00:00:00+00:00,0.0,0.0,66.02,81.5,47.48,0.0
2003-07-14 00:00:00+00:00,0.0,0.0,57.2,74.12,42.08,0.0
2003-07-15 00:00:00+00:00,0.0,0.0,64.04,81.86,45.5,0.0
2003-07-16 00:00:00+00:00,0.0,0.0,67.1,85.82,50.18,0.0
2003-07-17 00:00:00+00:00,0.0,0.0,68.9,86.54,51.26,0.0
2003-07-18 00:00:00+00:00,0.0,0.0,68.54,85.1,52.52,0.0
2003-07-19 00:00:00+00:00,0.0,0.0,70.34,87.62,52.34,0.0
2003-07-20 00:00:00+00:00,0.0,0.0,69.98,85.46,52.34,0.0
2003-07-21 00:00:00+00:00,0.0,0.0,66.74,80.42,53.06,0.0
2003-07-22 00:00:00+00:00,0.0,0.0,67.1,85.46,46.94,0.0
2003-07-23 00:00:00+00:00,0.0,0.0,68.0,87.62,51.98,0.0
2003-07-24 00:00:00+00:00,0.1,0.0,65.3,85.46,53.24,0.0
2003-07-25 00:00:00+00:00,0.1,0.0,58.64,70.34,54.32,0.0
2003-07-26 00:00:00+00:00,0.1,0.0,61.52,74.3,52.7,0.0
2003-07-27 00:00:00+00:00,0.0,0.0,63.5,76.28,51.44,0.0
2003-07-28 00:00:00+00:00,0.0,0.0,63.86,79.16,48.92,0.0
2003-07-29 00:00:00+00:00,0.0,0.0,61.88,77.36,48.02,0.0
2003-07-30 00:00:00+00:00,0.0,0.0,64.04,82.94,46.76,0.0
2003-07-31 00:00:00+00:00,0.0,0.0,64.58,82.4,49.1,0.0
2003-08-01 00:00:00+00:00,0.0,0.0,64.04,82.04,46.76,0.0
2003-08-02 00:00:00+00:00,0.0,0.0,68.36,86.36,48.56,0.0
2003-08-03 00:00:00+00:00,0.1,0.0,64.76,76.1,53.6,0.0
2003-08-04 00:00:00+00:00,0.0,0.0,57.74,69.62,45.14,0.0
2003-08-05 00:00:00+00:00,0.1,0.0,59.0,77.36,42.98,0.0
2003-08-06 00:00:00+00:00,0.0,0.0,63.5,83.48,45.86,0.0
2003-08-07 00:00:00+00:00,0.0,0.0,63.5,83.3,46.76,0.0
2003-08-08 00:00:00+00:00,0.0,0.0,62.42,82.04,46.76,0.0
2003-08-09 00:00:00+00:00,0.0,0.0,63.68,82.76,46.4,0.0
2003-08-10 00:00:00+00:00,0.0,0.0,66.2,86.72,48.38,0.0
2003-08-11 00:00:00+00:00,0.3,0.0,65.12,87.08,50.54,0.0
2003-08-12 00:00:00+00:00,0.0,0.0,63.86,80.24,49.46,0.0
2003-08-13 00:00:00+00:00,0.0,0.0,70.7,88.16,53.6,0.0
2003-08-14 00:00:00+00:00,0.0,0.0,67.82,84.92,51.44,0.0
2003-08-15 00:00:00+00:00,0.0,0.0,70.52,84.92,55.04,0.0
2003-08-16 00:00:00+00:00,0.0,0.0,63.86,83.12,51.8,0.0
2003-08-17 00:00:00+00:00,0.1,0.0,51.26,62.06,42.44,0.0
2003-08-18 00:00:00+00:00,0.0,0.0,57.2,73.94,41.9,0.0
2003-08-19 00:00:00+00:00,0.0,0.0,62.6,78.26,47.66,0.0
2003-08-20 00:00:00+00:00,0.0,0.0,62.24,75.56,50.0,0.0
2003-08-21 00:00:00+00:00,0.0,0.0,62.42,79.52,45.68,0.0
2003-08-22 00:00:00+00:00,0.0,0.0,66.74,78.62,56.3,0.0
2003-08-23 00:00:00+00:00,0.0,0.0,60.08,72.5,48.74,0.0
2003-08-24 00:00:00+00:00,0.0,0.0,61.88,76.46,44.06,0.0
2003-08-25 00:00:00+00:00,0.0,0.0,59.9,76.46,44.96,0.0
2003-08-26 00:00:00+00:00,0.0,0.0,72.68,82.04,60.62,0.0
2003-08-27 00:00:00+00:00,0.3,0.0,56.84,64.76,46.94,0.0
2003-08-28 00:00:00+00:00,0.0,0.0,54.86,70.52,41.36,0.0
2003-08-29 00:00:00+00:00,0.0,0.0,47.66,56.84,39.56,0.0
2003-08-30 00:00:00+00:00,0.0,0.0,49.28,67.1,35.6,0.0
2003-08-31 00:00:00+00:00,0.0,0.0,54.5,72.86,37.76,0.0
2003-09-01 00:00:00+00:00,0.0,0.0,59.36,75.74,46.4,0.0
2003-09-02 00:00:00+00:00,0.0,0.0,55.04,70.52,44.24,0.0
2003-09-03 00:00:00+00:00,0.0,0.0,56.84,78.08,40.46,0.0
2003-09-04 00:00:00+00:00,0.0,0.0,61.34,79.34,46.58,0.0
2003-09-05 00:00:00+00:00,0.0,0.0,63.5,76.82,50.72,0.0
2003-09-06 00:00:00+00:00,0.0,0.0,59.0,67.46,51.08,0.0
2003-09-07 00:00:00+00:00,0.0,0.0,60.08,72.86,48.74,0.0
2003-09-08 00:00:00+00:00,0.4,0.0,50.72,61.52,39.38,0.0
2003-09-09 00:00:00+00:00,0.0,0.0,46.22,57.92,37.76,0.0
2003-09-10 00:00:00+00:00,0.0,0.0,46.22,54.68,41.18,0.0
2003-09-11 00:00:00+00:00,0.0,0.0,50.18,57.02,43.16,0.0
2003-09-12 00:00:00+00:00,0.4,0.0,41.72,51.8,35.6,0.0
2003-09-13 00:00:00+00:00,0.0,0.0,39.92,51.26,31.28,0.0
2003-09-14 00:00:00+00:00,0.0,0.0,51.98,64.76,37.4,0.0
2003-09-15 00:00:00+00:00,0.0,0.0,51.08,60.08,41.72,0.0
2003-09-16 00:00:00+00:00,0.1,0.0,42.44,55.22,35.06,0.0
2003-09-17 00:00:00+00:00,0.0,0.0,33.8,40.1,28.94,0.0
2003-09-18 00:00:00+00:00,0.0,0.0,42.62,51.62,33.08,0.0
2003-09-19 00:00:00+00:00,0.0,0.0,51.26,60.8,41.72,0.0
2003-09-20 00:00:00+00:00,0.0,0.0,45.5,55.4,34.16,0.0
2003-09-21 00:00:00+00:00,0.0,0.0,41.72,56.84,31.28,0.0
2003-09-22 00:00:00+00:00,0.0,0.0,54.68,67.1,37.4,0.0
2003-09-23 00:00:00+00:00,0.0,0.0,55.22,66.38,36.32,0.0
2003-09-24 00:00:00+00:00,0.0,0.0,45.68,61.88,32.0,0.0
2003-09-25 00:00:00+00:00,0.0,0.0,59.9,68.36,55.22,0.0
2003-09-26 00:00:00+00:00,0.0,0.0,55.4,68.0,40.82,0.0
2003-09-27 00:00:00+00:00,0.0,0.0,48.56,64.22,38.48,0.0
2003-09-28 00:00:00+00:00,0.0,0.0,44.78,61.16,33.26,0.0
2003-09-29 00:00:00+00:00,0.0,0.0,39.92,50.36,,0.0
2003-09-30 00:00:00+00:00,0.0,0.0,39.2,58.82,26.6,0.0
2003-10-01 00:00:00+00:00,0.0,0.0,47.66,69.98,31.64,0.0
2003-10-02 00:00:00+00:00,0.0,0.0,48.38,65.12,34.34,0.0
2003-10-03 00:00:00+00:00,0.0,0.0,45.14,64.94,30.92,0.0
2003-10-04 00:00:00+00:00,0.0,0.0,48.92,68.0,35.42,0.0
2003-10-05 00:00:00+00:00,0.0,0.0,51.08,67.64,40.82,0.0
2003-10-06 00:00:00+00:00,0.0,0.0,52.34,67.1,41.72,0.0
2003-10-07 00:00:00+00:00,0.0,0.0,53.78,69.08,38.48,0.0
2003-10-08 00:00:00+00:00,0.0,0.0,52.7,63.32,38.48,0.0
2003-10-09 00:00:00+00:00,0.1,0.0,53.06,63.86,40.64,0.0
2003-10-10 00:00:00+00:00,0.3,0.0,33.26,40.46,30.74,0.0
2003-10-11 00:00:00+00:00,0.0,0.0,36.86,43.34,27.68,0.0
2003-10-12 00:00:00+00:00,0.1,0.0,40.28,45.32,34.34,0.0
2003-10-13 00:00:00+00:00,0.2,0.0,36.68,40.1,32.18,0.0
2003-10-14 00:00:00+00:00,0.3,0.0,36.5,44.78,28.94,0.1
2003-10-15 00:00:00+00:00,0.2,1.0,35.42,41.9,30.02,0.2
2003-10-16 00:00:00+00:00,0.0,1.0,42.98,53.6,30.74,0.3
2003-10-17 00:00:00+00:00,0.0,0.0,58.46,65.3,52.88,0.0
2003-10-18 00:00:00+00:00,0.0,0.0,59.54,69.08,50.18,0.0
2003-10-19 00:00:00+00:00,0.0,0.0,59.54,68.18,51.08,0.0
2003-10-20 00:00:00+00:00,0.0,0.0,58.46,65.66,49.64,0.0
2003-10-21 00:00:00+00:00,0.0,0.0,58.64,66.38,45.68,0.0
2003-10-22 00:00:00+00:00,0.1,0.0,53.78,72.32,41.72,0.0
2003-10-23 00:00:00+00:00,0.0,0.0,49.28,60.62,34.34,0.0
2003-10-24 00:00:00+00:00,0.0,0.0,32.9,38.84,29.12,0.0
2003-10-25 00:00:00+00:00,0.0,0.0,37.94,44.42,29.48,0.0
2003-10-26 00:00:00+00:00,0.0,0.0,46.58,51.98,39.56,0.0
2003-10-27 00:00:00+00:00,0.2,0.0,46.76,51.98,40.82,0.0
2003-10-28 00:00:00+00:00,0.6,0.0,44.24,51.26,39.02,0.0
2003-10-29 00:00:00+00:00,0.4,0.0,27.68,50.9,14.0,0.0
2003-10-30 00:00:00+00:00,0.4,1.0,13.64,17.6,7.52,0.0
2003-10-31 00:00:00+00:00,0.1,3.0,6.98,15.8,-0.04,0.0
2003-11-01 00:00:00+00:00,0.2,3.0,16.16,26.96,0.32,0.0
2003-11-02 00:00:00+00:00,0.1,2.0,20.3,32.72,12.38,0.2
2003-11-03 00:00:00+00:00,0.3,2.0,19.04,25.88,11.84,0.3
2003-11-04 00:00:00+00:00,0.1,6.0,8.6,14.9,0.14,0.5
2003-11-05 00:00:00+00:00,0.1,5.0,15.08,21.02,9.68,0.5
2003-11-06 00:00:00+00:00,0.1,6.0,23.18,29.48,15.8,0.6
2003-11-07 00:00:00+00:00,0.0,5.0,22.28,38.66,12.38,0.6
2003-11-08 00:00:00+00:00,0.1,5.0,27.5,41.72,12.56,0.6
2003-11-09 00:00:00+00:00,0.1,5.0,35.42,42.8,26.78,0.7
2003-11-10 00:00:00+00:00,0.0,4.0,35.06,37.04,32.9,0.8
2003-11-11 00:00:00+00:00,0.4,4.0,30.56,35.78,24.26,0.8
2003-11-12 00:00:00+00:00,0.0,8.0,28.4,33.08,24.62,1.1
2003-11-13 00:00:00+00:00,0.1,8.0,30.38,43.34,19.4,1.1
2003-11-14 00:00:00+00:00,0.0,8.0,36.14,39.92,27.68,1.2
2003-11-15 00:00:00+00:00,0.0,7.0,31.28,41.72,22.82,1.2
2003-11-16 00:00:00+00:00,0.1,6.0,34.16,38.48,30.2,1.2
2003-11-17 00:00:00+00:00,0.0,7.0,30.92,34.34,27.32,1.3
2003-11-18 00:00:00+00:00,0.0,6.0,37.94,43.34,27.5,1.3
2003-11-19 00:00:00+00:00,0.1,5.0,44.06,49.64,31.1,1.3
2003-11-20 00:00:00+00:00,0.3,7.0,21.2,30.92,10.04,1.4
2003-11-21 00:00:00+00:00,0.1,10.0,12.2,18.68,1.4,1.5
2003-11-22 00:00:00+00:00,0.1,9.0,6.98,16.34,-0.58,1.5
2003-11-23 00:00:00+00:00,0.1,9.0,17.24,26.78,6.8,1.5
2003-11-24 00:00:00+00:00,0.1,9.0,21.92,27.14,15.98,1.6
2003-11-25 00:00:00+00:00,0.1,8.0,20.12,23.9,15.8,1.6
2003-11-26 00:00:00+00:00,0.2,8.0,22.46,25.16,20.66,1.7
2003-11-27 00:00:00+00:00,0.0,9.0,23.0,28.58,19.58,1.8
2003-11-28 00:00:00+00:00,0.1,9.0,36.86,41.54,27.32,1.8
2003-11-29 00:00:00+00:00,0.0,9.0,40.46,42.44,39.02,1.9
2003-11-30 00:00:00+00:00,0.0,9.0,35.06,39.92,27.14,1.9
2003-12-01 00:00:00+00:00,0.0,9.0,32.72,44.42,26.6,1.9
2003-12-02 00:00:00+00:00,0.2,8.0,35.96,39.74,32.9,1.9
2003-12-03 00:00:00+00:00,0.1,10.0,35.42,41.0,23.0,2.1
2003-12-04 00:00:00+00:00,0.0,12.0,14.36,26.96,7.34,2.2
2003-12-05 00:00:00+00:00,0.1,11.0,30.2,44.06,11.48,2.2
2003-12-06 00:00:00+00:00,0.1,11.0,40.28,44.06,34.52,2.3
2003-12-07 00:00:00+00:00,0.3,12.0,30.2,35.06,16.88,2.4
2003-12-08 00:00:00+00:00,0.0,13.0,21.2,26.42,15.26,2.6
2003-12-09 00:00:00+00:00,0.1,13.0,19.58,27.68,11.66,2.6
